gene_id,annotation_a,annotation_b,label,evidence,duo_conflict,votes
fig|273133.2.peg.39,"Phage terminase, large subunit @ intein-containing","Phage terminase, large subunit @ Intein-containing",Exact,"Both entities refer to the same protein (a phage terminase, large subunit that contains an intein), with only a minor capitalization difference.",False,Exact;Exact
fig|273133.2.peg.40,"Phage terminase, large subunit @ intein-containing","Phage terminase, large subunit @ Intein-containing",Exact,The two entities refer to the same concept with only a difference in capitalization.,False,Exact;Exact
fig|273133.2.peg.157,Phage tail fiber,Phage tail fiber protein,Broader,"""Phage tail fiber"" refers to the overall structure (which may include multiple protein components and possibly other elements), whereas ""Phage tail fiber protein""",True,;Broader;Broader
fig|273133.2.peg.54,Phage tail length tape-measure protein T,"Phage tail, tail length tape-measure protein",Exact,Both names refer to the same phage protein involved in determining tail length.,True,Synonym;Exact;Exact
fig|273133.2.peg.156,Phage tail fiber,Phage tail fiber protein,Broader,"The ""phage tail fiber"" is a structural component of the bacteriophage that consists of proteins, so it is a broader concept; the ""phage tail fiber protein"" refers specifically to the protein component within that structure.",True,;Broader;Broader
fig|273133.2.peg.166,Phage DNA helicase,Phage DNA helicase (EC 3.6.4.12),Exact,"Both entities refer to the same phage DNA helicase enzyme, with B providing the specific enzyme commission (EC) number to denote its catalytic activity.",False,Exact;Exact
fig|273133.2.peg.76,Phage DNA helicase,Phage DNA helicase (EC 3.6.4.12),Exact,"Both refer to the same phage DNA helicase enzyme, with the EC number providing a precise classification that confirms their functional equivalence.",False,Exact;Exact
fig|273133.2.peg.183,Phage endolysin,Phage endolysin N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),,,True,Broader;Narrower;
fig|273133.2.peg.185,HNH homing endonuclease,Phage homing endonuclease,Different,0.0,  [FALLBACK—LLM failed: The read operation timed out],True,
fig|273133.2.peg.188,"Phage lysin, N-acetylmuramoyl-L-alanine amidase",Phage endolysin N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Exact,"Both terms describe the same enzyme, including the specific catalytic activity (EC 3.5.1.28), making them functionally equivalent.",True,Exact;Synonym;Exact
fig|273133.2.peg.1,Phage repressor,Phage repressor protein,Synonym,"Both terms refer to the same entity, a protein that functions as a phage repressor.",True,Synonym;Exact;Synonym
fig|273133.2.peg.193,Phage tail length tape-measure protein T,"Phage tail, tail length tape-measure protein",Exact,"Both terms refer to the same protein with only minor variations in wording, making them functionally equivalent.",True,Exact;Synonym;Exact
fig|374463.4.peg.296,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),Glucose-6-phosphate 1-dehydrogenase (NADP+) (EC 1.1.1.49),Exact,"Both names refer to the same enzyme (EC 1.1.1.49), making them identical in terms of function and identity.",False,Exact;Exact
fig|374463.4.peg.298,Manganese transport protein MntH,"Mn(II) and Fe(II) import protein MntH, proton-dependent",Exact,"Both refer to the MntH protein, with the second description providing additional functional details (such as its proton-dependent mechanism and dual import capacity) but essentially representing the same entity.",False,Exact;Exact
fig|374463.4.peg.181,hypothetical protein,Outer membrane beta-barrel assembly protein BamD,Different,"A ""hypothetical protein"" is a general term for any uncharacterized protein, whereas ""Outer membrane beta-barrel assembly protein BamD"" is a specific, well-defined protein with a known function",False,Different;Different
fig|374463.4.peg.282,Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9),Enoyl-[acyl-carrier-protein] reductase (NADH) (EC 1.3.1.9),Exact,Both terms represent the same enzyme (EC 1.3.1.9) with only minor differences in notation and formatting.,False,Exact;Exact
fig|374463.4.peg.161,Sulfate-binding protein Sbp,"Sulfate/thiosulfate ABC transporter, sulfate-binding protein Spb",Different,0.0,  [FALLBACK—LLM failed: The read operation timed out],True,
fig|374463.4.peg.166,Glutaredoxin 3 (Grx3),Glutaredoxin 3,Exact,"Both entity names refer to the same protein, Glutaredoxin 3, indicating they are identical.",False,Exact;Exact
fig|374463.4.peg.288,Cys regulon transcriptional activator CysB,"Cys regulon transcriptional activator CysB, LysR family",Exact,"Both names refer to the same protein, with the second explicitly noting its membership in the LysR family, making them functionally equivalent.",False,Exact;Exact
fig|374463.4.peg.289,DNA topoisomerase I (EC 5.99.1.2),DNA topoisomerase I (EC 5.6.2.1),,,False,;
fig|374463.4.peg.291,YciL protein,YciI protein,Related,"Although both belong to the same gene cluster or operon context in some organisms, YciL and YciI are distinct proteins and not identical or synonyms.",False,Related;Related
fig|374463.4.peg.170,Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23),Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23) (EC 4.2.99.18),,,True,;Exact;
fig|374463.4.peg.182,LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23),LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23) ## RluD,Exact,"Both entries refer to the same enzyme (with the second including its gene name, RluD) and are functionally identical.",False,Exact;Exact
fig|374463.4.peg.185,tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228),tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228) ## TrmD,Exact,"Both names refer to the same enzyme (EC 2.1.1.228), with ""TrmD"" serving as an alias.",False,Exact;Exact
